0,048239			
0,049185			
0,048909			
0,046111			
0,048329			
0,051187			
0,048276			
0,05035			
0,046465			
0,049018			
0,047043			
0,04993			
0,044405			
0,047165			
0,04725			
0,047761			
0,051534			
0,050028			
0,048905			
0,046033			
0,048036			
0,048742			
0,048636			
0,049627			
0,049187			
0,049297			
0,045406			
0,049335			
0,047411			
0,05004			
0,050062			
0,049248			
0,045605			
0,052423			
0,049694			
0,048947			
0,049132			
0,048729			
0,04862			
0,047751			
0,048433			
0,048442			
0,051231			
0,047202			
0,04925			
0,051798			
0,049862			
0,047179			
0,05145			
0,048458			
0,050217			
0,050975			
0,047842			
0,049243			
0,049996			
0,049021			
0,053809			
0,048458			
0,049891			
0,05291			
0,048007			
0,056709			
0,046756			
0,051563			
0,049599			
0,053332			
0,054351			
0,048728			
0,050349			
0,050482			
0,045873			
0,050696			
0,056129			
0,048858			
0,051946			
0,048686			
0,047601			
0,050367			
0,054362			
0,049085			
0,051945			
0,048726			
0,049904			
0,04729			
0,04772			
0,048296			
0,050136			
0,051168			
0,0508			
0,051653			
0,047871			
0,047774			
0,04757			
0,047453			
0,047449			
0,04893			
0,049005			
0,051425			
0,044506			
0,04998			
0,050416			
0,050913			
0,047031			
0,048133			
0,049363			
0,049772			
0,045459			
0,05154			
0,048055			
0,046694			
0,048854			
0,045758			
0,047078			
0,048466			
0,051762			
0,049126			
0,05126			
0,046449			
0,048028			
0,04973			
0,052419			
0,04659			
0,049465			
0,049987			
0,047723			
0,04852			
0,049531			
0,047754			
0,047211			
0,052709			
0,049248			
0,049346			
0,049234			
0,048958			
0,047199			
0,04986			
0,048268			
0,04978			
0,052645			
0,049008			
0,048741			
0,051063			
0,04711			
0,054123			
0,050101			
0,050357			
0,050099			
0,048366			
0,050409			
0,047258			
0,050169			
0,048841			
0,047579			
0,052153			
0,047441			
0,054175			
0,047676			
0,050584			
0,051009			
0,050122			
0,048795			
0,048327			
0,046415			
0,045967			
0,049826			
0,04712			
0,046799			
0,047799			
0,046439			
0,048674			
0,04882			
0,049506			
0,049989			
0,044728			
0,052207			
0,048732			
0,045629			
0,047118			
0,050717			
0,046794			
0,051476			
0,048991			
0,044746			
0,058314			
0,047939			
0,047494			
0,046381			
0,052779			
0,048544			
0,04764			
0,048384			
0,049472			
0,049346			
0,047471			
0,048332			
0,048885			
0,049747			
0,047756			
0,045701			
0,048425			
0,051114			
0,051155			
0,046039			
0,048069			
0,047622			
0,047569			
0,054773			
0,049784			
0,048548			
0,049838			
0,048015			
0,047929			
0,046449			
0,048029			
0,04686			
0,051541			
0,048644			
0,04779			
0,052065			
0,047351			
0,048595			
0,048134			
0,048568			
0,048265			
0,047207			
0,047552			
0,055103			
0,046902			
0,049352			
0,046554			
0,046911			
0,048813			
0,051784			
0,052475			
0,050257			
0,052261			
0,049922			
0,050813			
0,050038			
0,048614			
0,052486			
0,04996			
0,052879			
0,049797			
0,049312			
0,046385			
0,053795			
0,05237			
0,050998			
0,049708			
0,047964			
0,052509			
0,053032			
0,051164			
0,052898			
0,050445			
0,053926			
0,048709			
0,048647			
0,051523			
0,050268			
0,048773			
0,047638			
0,045637			
0,04907			
0,052589			
0,052532			
0,049609			
0,049938			
0,048963			
0,047658			
0,048317			
0,051396			
0,04871			
0,052346			
0,048342			
0,048515			
0,050407			
0,050456			
0,05051			
0,047575			
0,049876			
0,053103			
0,047203			
0,049273			
0,046656			
0,047665			
0,047707			
0,049083			
0,055074			
0,046987			
0,050778			
0,054807			
0,051501			
0,050292			
0,04783			
0,046227			
0,051553			
0,049401			
0,050003			
0,04751			
0,046765			
0,049072			
0,048812			
0,051224			
0,052846			
0,050477			
0,047393			
0,048745			
0,049842			
0,047037			
0,044994			
0,046188			
0,04981			
0,04955			
0,050726			
0,048456			
0,046675			
0,046998			
0,047935			
0,049901			
0,055645			
0,049621			
0,04827			
0,051576			
0,046666			
0,049468			
0,050707			
0,049688			
0,049861			
0,051223			
0,051846			
0,054238			
0,052898			
0,047284			
0,052806			
0,050531			
0,050618			
0,045878			
0,052356			
0,050144			
0,05229			
0,052901			
0,049955			
0,048677			
0,051997			
0,049725			
0,049786			
0,047243			
0,053498			
0,0503			
0,050227			
0,0514			
0,051218			
0,051191			
0,046647			
0,049744			
0,048921			
0,045323			
0,055651			
0,054323			
0,052027			
0,050534			
0,051151			
0,05188			
0,049775			
0,051336			
0,049681			
0,046142			
0,052097			
0,047772			
0,053519			
0,051812			
0,050043			
0,048744			
0,051472			
0,047392			
0,046684			
0,047115			
0,049094			
0,054053			
0,047647			
0,048293			
0,047416			
0,051244			
0,049741			
0,046325			
0,049681			
0,051099			
0,047173			
0,048171			
0,047478			
0,050394			
0,051821			
0,049029			
0,049836			
0,049045			
0,05062			
0,04996			
0,052583			
0,046805			
0,05163			
0,047946			
0,050934			
0,047878			
0,050678			
0,04767			
0,047826			
0,04612			
0,049439			
0,0499			
0,052564			
0,050975			
0,051544			
0,052207			
0,058918			
0,049095			
0,048995			
0,047897			
0,048534			
0,048308			
0,050259			
0,048457			
0,049699			
0,051051			
0,052264			
0,046893			
0,051543			
0,05074			
0,051767			
0,050184			
0,052201			
0,048531			
0,049492			
0,051453			
0,046327			
0,051703			
0,052994			
0,050816			
0,048954			
0,049882			
0,049997			
0,04817			
0,048918			
0,048508			
0,047449			
0,051936			
0,051183			
0,048304			
0,052316			
0,049672			
0,051174			
0,048971			
0,049644			
0,050774			
0,053908			
0,049099			
0,050432			
0,046765			
0,04808			
0,04782			
0,046257			
0,052763			
0,051486			
0,047828			
0,047637			
0,046897			
0,048376			
0,04667			
0,047903			
0,051881			
0,050915			
0,050372			
0,0547			
0,051363			
0,049573			
0,049959			
0,050942			
0,051585			
0,048567			
0,049704			
0,055203			
0,053587			
0,049758			
0,046605			
0,051015			
0,048838			
0,047949			
0,047599			
0,049515			
0,049435			
0,047613			
0,048598			
0,050136			
0,050744			
0,048399			
0,050855			
0,05034			
0,047913			
0,05044			
0,04757			
0,046431			
0,050165			
0,048521			
0,054417			
0,048644			
0,052033			
0,050325			
0,047023			
0,048065			
0,047426			
0,047532			
0,047352			
0,052303			
0,050011			
0,048924			
0,047625			
0,050171			
0,048695			
0,049982			
0,049424			
0,052769			
0,048322			
0,05332			
0,052781			
0,051319			
0,050036			
0,048741			
0,047501			
0,048121			
0,048066			
0,051696			
0,052218			
0,057421			
0,053316			
0,050308			
0,054344			
0,054963			
0,051158			
0,052602			
0,052489			
0,045861			
0,052038			
0,047367			
0,047795			
0,047122			
0,048393			
0,050166			
0,049257			
0,048664			
0,047515			
0,048289			
0,045555			
0,058512			
0,047708			
0,048721			
0,059271			
0,048387			
0,047027			
0,046842			
0,052418			
0,05013			
0,049641			
0,049409			
0,049697			
0,048867			
0,051995			
0,047313			
0,04931			
0,047793			
0,049252			
0,046106			
0,047978			
0,047607			
0,050142			
0,048323			
0,050219			
0,0486			
0,045703			
0,04796			
0,050513			
0,05352			
0,04608			
0,051682			
0,047441			
0,046485			
0,045219			
0,048454			
0,049959			
0,046693			
0,051388			
0,046618			
0,052211			
0,047901			
0,046625			
0,042843			
0,046304			
0,048534			
0,049895			
0,049285			
0,050749			
0,047004			
0,047139			
0,047516			
0,049174			
0,046638			
0,046255			
0,048549			
0,049159			
0,047913			
0,050897			
0,04625			
0,04648			
0,048098			
0,048513			
0,048981			
0,04696			
0,048482			
0,056087			
0,05265			
0,046585			
0,049205			
0,047385			
0,047939			
0,048172			
0,051309			
0,050343			
0,048608			
0,050338			
0,044359			
0,046008			
0,045159			
0,048314			
0,048579			
0,04876			
0,053365			
0,048743			
0,048252			
0,047187			
0,046866			
0,048064			
0,048933			
0,051862			
0,055257			
0,049755			
0,046767			
0,050008			
0,046526			
0,046989			
0,047396			
0,049242			
0,048634			
0,044812			
0,047675			
0,048988			
0,048012			
0,047525			
0,048429			
0,04788			
0,051027			
0,047885			
0,050042			
0,048611			
0,045429			
0,050041			
0,047939			
0,045858			
