0,269847		Medel =	0,4661775
0,272178		Max = 	0,662508
0,275053		Min =	0,269847
0,276808		Median =	0,334472
0,277404			
0,280071			
0,280153			
0,280554			
0,281048			
0,281207			
0,281357			
0,281366			
0,284148			
0,285009			
0,285669			
0,285782			
0,285932			
0,286088			
0,286152			
0,286609			
0,286626			
0,286926			
0,287014			
0,287137			
0,287455			
0,287855			
0,288181			
0,288473			
0,28871			
0,289152			
0,289872			
0,289916			
0,289997			
0,290221			
0,291601			
0,291727			
0,291802			
0,292147			
0,292463			
0,29259			
0,292732			
0,292944			
0,293001			
0,293043			
0,293079			
0,293272			
0,29344			
0,293476			
0,29356			
0,2937			
0,29382			
0,2941			
0,294243			
0,294315			
0,294338			
0,29451			
0,294605			
0,294735			
0,294834			
0,294848			
0,295072			
0,295072			
0,295238			
0,295338			
0,295372			
0,295468			
0,295501			
0,295505			
0,295711			
0,29581			
0,296115			
0,296867			
0,296899			
0,297613			
0,297728			
0,297825			
0,297843			
0,297951			
0,298067			
0,298163			
0,298245			
0,298335			
0,298362			
0,29849			
0,298561			
0,298691			
0,298979			
0,299035			
0,299107			
0,299438			
0,299445			
0,299641			
0,299756			
0,300062			
0,300169			
0,300287			
0,300348			
0,300534			
0,300581			
0,300786			
0,300887			
0,300963			
0,30122			
0,30124			
0,301272			
0,301342			
0,301355			
0,301374			
0,301404			
0,301459			
0,301611			
0,301623			
0,301652			
0,301677			
0,301911			
0,302094			
0,302176			
0,302194			
0,302276			
0,302293			
0,302381			
0,30239			
0,302391			
0,302447			
0,302529			
0,302718			
0,302723			
0,30281			
0,302919			
0,302976			
0,303247			
0,303291			
0,303552			
0,303568			
0,30367			
0,304292			
0,304293			
0,304449			
0,304468			
0,30456			
0,304564			
0,304609			
0,304992			
0,305064			
0,30511			
0,305224			
0,305334			
0,305493			
0,305509			
0,305561			
0,305607			
0,305787			
0,305792			
0,305821			
0,305853			
0,305878			
0,305912			
0,305957			
0,306112			
0,306307			
0,306396			
0,306442			
0,306473			
0,306566			
0,306568			
0,306593			
0,306771			
0,306956			
0,307006			
0,307278			
0,307404			
0,307457			
0,307471			
0,307554			
0,307643			
0,307657			
0,307776			
0,307814			
0,307995			
0,308003			
0,308133			
0,308246			
0,308417			
0,308703			
0,308716			
0,308774			
0,308781			
0,308901			
0,308951			
0,309002			
0,309069			
0,309113			
0,309351			
0,309357			
0,309368			
0,309438			
0,309527			
0,309544			
0,309595			
0,309704			
0,309708			
0,309713			
0,309714			
0,30972			
0,309722			
0,309826			
0,309884			
0,309885			
0,309893			
0,309894			
0,310006			
0,310044			
0,310172			
0,31019			
0,310233			
0,310299			
0,310311			
0,310414			
0,310449			
0,31056			
0,310636			
0,310698			
0,310775			
0,310865			
0,310889			
0,31093			
0,311009			
0,311086			
0,311099			
0,311137			
0,311607			
0,311724			
0,311799			
0,31185			
0,31195			
0,311992			
0,3122			
0,312493			
0,312743			
0,312837			
0,312848			
0,312864			
0,312882			
0,312902			
0,312958			
0,313154			
0,313254			
0,313372			
0,31361			
0,313641			
0,313748			
0,314091			
0,31415			
0,314405			
0,314563			
0,314581			
0,314585			
0,314661			
0,314788			
0,31506			
0,315116			
0,31514			
0,315191			
0,315221			
0,315233			
0,315415			
0,315445			
0,315479			
0,315497			
0,315538			
0,315576			
0,315643			
0,315879			
0,316083			
0,316102			
0,316214			
0,316291			
0,316361			
0,316379			
0,316437			
0,316449			
0,316456			
0,31647			
0,316561			
0,316666			
0,316815			
0,316819			
0,316993			
0,316997			
0,317048			
0,317304			
0,317403			
0,317434			
0,317526			
0,317566			
0,317615			
0,317646			
0,317655			
0,317683			
0,317686			
0,3177			
0,317779			
0,317877			
0,317916			
0,317991			
0,318046			
0,318399			
0,318465			
0,318546			
0,318554			
0,318592			
0,318649			
0,318718			
0,31876			
0,318831			
0,318837			
0,318873			
0,318987			
0,31919			
0,319289			
0,319676			
0,319711			
0,319741			
0,319937			
0,320031			
0,320056			
0,320122			
0,320533			
0,320603			
0,320621			
0,320622			
0,320665			
0,32069			
0,320727			
0,320742			
0,32099			
0,321023			
0,321039			
0,321167			
0,321241			
0,32156			
0,321898			
0,321916			
0,322036			
0,322106			
0,322113			
0,322246			
0,322272			
0,322286			
0,322328			
0,322361			
0,322403			
0,322501			
0,322559			
0,322567			
0,322773			
0,322861			
0,322863			
0,322927			
0,323006			
0,323059			
0,323072			
0,32322			
0,323544			
0,323633			
0,323634			
0,323656			
0,323689			
0,323691			
0,323698			
0,323713			
0,323732			
0,323806			
0,323843			
0,323885			
0,323987			
0,324008			
0,324084			
0,324097			
0,324126			
0,324142			
0,324215			
0,324215			
0,324223			
0,324233			
0,324242			
0,324322			
0,324376			
0,324386			
0,324574			
0,324607			
0,324684			
0,324694			
0,324739			
0,3248			
0,324835			
0,324835			
0,324965			
0,324982			
0,325069			
0,3251			
0,325124			
0,325357			
0,325371			
0,325376			
0,325399			
0,325461			
0,325534			
0,325685			
0,32569			
0,325768			
0,325856			
0,325954			
0,325971			
0,326285			
0,326406			
0,326429			
0,326499			
0,326541			
0,326572			
0,326926			
0,326936			
0,326996			
0,32705			
0,327054			
0,327239			
0,32729			
0,327298			
0,327628			
0,327801			
0,327891			
0,327938			
0,328075			
0,328329			
0,328346			
0,328492			
0,32878			
0,328788			
0,328889			
0,329013			
0,329126			
0,329244			
0,329273			
0,329354			
0,329455			
0,329478			
0,329685			
0,329818			
0,329861			
0,329913			
0,32994			
0,330115			
0,330128			
0,330175			
0,330245			
0,330441			
0,33048			
0,330532			
0,330562			
0,330636			
0,330784			
0,330972			
0,330992			
0,331066			
0,331237			
0,331342			
0,331526			
0,331536			
0,331598			
0,331614			
0,331633			
0,3317			
0,331712			
0,331713			
0,331808			
0,331828			
0,331919			
0,331959			
0,332016			
0,332072			
