0,005071		0,0051907
0,005074		
0,005707		
0,00542		
0,00563		
0,005188		
0,005493		
0,005579		
0,00509		
0,005117		
0,005005		
0,006311		
0,005174		
0,005008		
0,005232		
0,005289		
0,006003		
0,00491		
0,005039		
0,005729		
0,005006		
0,004984		
0,005138		
0,004969		
0,004989		
0,005021		
0,00504		
0,005149		
0,005108		
0,005292		
0,005022		
0,005108		
0,004949		
0,00502		
0,005161		
0,005005		
0,005129		
0,005152		
0,005351		
0,005425		
0,004941		
0,00522		
0,005012		
0,005214		
0,005009		
0,005806		
0,005061		
0,00511		
0,005337		
0,005559		
0,005248		
0,005002		
0,005102		
0,004936		
0,004918		
0,004894		
0,005273		
0,005182		
0,00551		
0,005559		
0,005145		
0,005061		
0,005444		
0,005093		
0,006281		
0,005142		
0,005096		
0,005037		
0,005017		
0,004969		
0,004864		
0,005063		
0,004978		
0,00512		
0,004929		
0,005465		
0,005		
0,005188		
0,005184		
0,004961		
0,005078		
0,005118		
0,005142		
0,005326		
0,004893		
0,005177		
0,005129		
0,004978		
0,005218		
0,005089		
0,004921		
0,006326		
0,004974		
0,00541		
0,005028		
0,005153		
0,005374		
0,004943		
0,004915		
0,004982		
0,005063		
0,005526		
0,006169		
0,004988		
0,00509		
0,005898		
0,004892		
0,005244		
0,004934		
0,005181		
0,005008		
0,004995		
0,00496		
0,005003		
0,005393		
0,004977		
0,005033		
0,004923		
0,004942		
0,005188		
0,005341		
0,004945		
0,004952		
0,005127		
0,004939		
0,004952		
0,005262		
0,005252		
0,00503		
0,0056		
0,005396		
0,005313		
0,004923		
0,005207		
0,005211		
0,005126		
0,005788		
0,005054		
0,004965		
0,006763		
0,004908		
0,005804		
0,004972		
0,005015		
0,006077		
0,005		
0,005107		
0,005092		
0,005153		
0,005218		
0,004996		
0,005017		
0,004912		
0,005541		
0,005054		
0,005198		
0,005017		
0,004906		
0,005372		
0,004998		
0,005673		
0,005115		
0,005097		
0,006283		
0,005071		
0,005578		
0,005126		
0,004921		
0,004967		
0,004931		
0,004984		
0,005007		
0,005116		
0,00505		
0,005084		
0,004948		
0,005111		
0,005131		
0,005011		
0,005192		
0,005153		
0,005251		
0,005276		
0,00541		
0,005106		
0,005408		
0,005299		
0,005286		
0,005328		
0,005105		
0,006208		
0,005395		
0,005509		
0,004986		
0,005286		
0,005079		
0,005053		
0,005098		
0,005042		
0,005816		
0,004951		
0,004967		
0,005523		
0,005047		
0,005084		
0,00496		
0,005148		
0,006109		
0,004955		
0,00666		
0,004955		
0,004959		
0,005188		
0,00497		
0,005462		
0,005017		
0,005096		
0,005222		
0,004937		
0,005245		
0,004999		
0,00506		
0,00577		
0,005049		
0,006224		
0,004965		
0,004917		
0,005048		
0,004896		
0,005779		
0,00498		
0,005004		
0,005013		
0,005168		
0,005079		
0,005224		
0,00513		
0,005212		
0,005016		
0,005437		
0,005051		
0,005773		
0,004998		
0,005095		
0,005352		
0,005167		
0,005549		
0,005279		
0,005075		
0,005238		
0,004948		
0,005267		
0,005176		
0,005196		
0,005367		
0,005038		
0,006032		
0,004917		
0,004974		
0,005467		
0,005372		
0,00699		
0,005073		
0,00505		
0,006192		
0,004985		
0,005136		
0,005174		
0,005079		
0,005361		
0,004975		
0,005388		
0,004901		
0,005127		
0,004948		
0,005164		
0,005417		
0,004971		
0,005024		
0,005035		
0,005041		
0,004946		
0,005358		
0,005051		
0,004947		
0,004964		
0,005276		
0,005069		
0,006333		
0,004988		
0,005102		
0,005003		
0,004973		
0,005332		
0,004961		
0,005169		
0,004981		
0,004983		
0,005651		
0,005435		
0,005203		
0,00507		
0,005034		
0,005202		
0,004966		
0,00557		
0,004986		
0,004989		
0,005532		
0,004993		
0,005738		
0,005056		
0,005256		
0,005361		
0,004968		
0,00537		
0,005115		
0,00492		
0,00544		
0,005011		
0,005132		
0,004945		
0,005157		
0,005098		
0,00502		
0,005225		
0,00505		
0,00504		
0,005116		
0,004968		
0,005048		
0,005408		
0,004921		
0,004955		
0,005214		
0,005274		
0,005051		
0,005143		
0,004976		
0,00517		
0,004969		
0,005261		
0,004931		
0,005264		
0,005314		
0,005235		
0,004942		
0,00516		
0,004996		
0,006132		
0,005086		
0,005079		
0,005251		
0,00512		
0,005159		
0,005082		
0,005111		
0,006161		
0,005242		
0,005431		
0,004979		
0,005024		
0,005263		
0,005015		
0,005023		
0,00496		
0,005105		
0,004996		
0,005105		
0,005247		
0,007521		
0,005126		
0,004986		
0,005202		
0,004927		
0,005055		
0,005076		
0,004924		
0,005192		
0,00505		
0,004942		
0,005161		
0,004942		
0,00522		
0,005328		
0,004933		
0,005136		
0,004926		
0,005631		
0,005277		
0,004962		
0,005208		
0,005298		
0,005244		
0,005319		
0,005268		
0,005145		
0,005097		
0,005079		
0,00518		
0,004911		
0,005211		
0,005079		
0,005119		
0,005013		
0,00503		
0,005027		
0,005113		
0,005147		
0,004959		
0,005012		
0,005008		
0,004898		
0,005032		
0,005092		
0,004987		
0,005024		
0,005073		
0,005184		
0,005331		
0,004987		
0,005147		
0,005035		
0,005275		
0,005238		
0,005286		
0,005198		
0,005188		
0,004946		
0,00522		
0,005183		
0,004983		
0,005112		
0,005251		
0,00568		
0,005081		
0,005208		
0,00558		
0,00515		
0,005024		
0,005245		
0,005198		
0,005257		
0,005017		
0,005025		
0,005277		
0,005052		
0,005271		
0,0049		
0,005075		
0,005499		
0,005016		
0,005189		
0,004987		
0,005044		
0,005371		
0,004964		
0,00531		
0,005023		
0,005043		
0,006182		
0,004985		
0,005189		
0,005225		
0,005034		
0,005983		
0,005002		
0,005093		
0,004971		
0,005022		
0,004987		
0,004996		
0,00504		
0,004973		
0,005026		
0,005076		
0,004985		
0,005113		
0,005151		
0,005228		
0,004938		
0,005155		
0,005044		
0,004988		
0,005137		
0,005238		
0,005728		
0,005104		
0,005142		
0,005303		
0,005416		
0,005492		
0,005013		
0,005073		
0,005179		
0,004969		
0,00532		
0,005024		
0,005134		
0,005318		
